icao,iata,name,lat,lon,tz,country
7CA2,,Paradise Lakes Airport,35.176667,-118.927222,America/Los_Angeles,US
7CL9,,Perryman Airport,38.696293,-120.731321,America/Los_Angeles,US
7CO0,,Parkland Airport,40.070667,-105.026408,America/Denver,US
7CO2,,Ranger Ranch Airport,38.416111,-107.904444,America/Denver,US
7CO3,,Buffalo Airport,39.315556,-104.712222,America/Denver,US
7CO4,,Koch Field,39.288333,-103.246944,America/Denver,US
7CO6,,Vantage View Airport,38.760278,-104.101389,America/Denver,US
7CO8,,West Pueblo Airport,38.363333,-104.738028,America/Denver,US
7FA1,,Sugar Loaf Shores Airport,24.648754,-81.579808,America/New_York,US
7FA2,,Lykes Moore Haven Airport,26.878429,-81.140042,America/New_York,US
7FA3,,Flying L Airport,26.798056,-81.525417,America/New_York,US
7FA8,,Lakeview Airstrip,30.5256,-83.858258,America/New_York,US
7FD2,,Drake Ranch Airport,28.990256,-82.330373,America/New_York,US
7FD6,,Loxahatchee Airport,26.620554,-80.308351,America/New_York,US
7FD9,,Estherbrook Aerodrome,30.624374,-83.286814,America/New_York,US
7FL4,,Haller Airpark,29.903021,-81.685923,America/New_York,US
7FL6,,Spruce Creek Airport,29.080195,-81.046627,America/New_York,US
7FL7,,Lazy S Farm Airport,29.875926,-82.641483,America/New_York,US
7FL8,,Dragonfly Airport,27.443928,-80.565056,America/New_York,US
7GA2,,Alyssas Animal Sanctuary Air Park,30.777476,-83.205833,America/New_York,US
7GA3,,Hacienda De Gay Airstrip,32.663333,-82.075278,America/New_York,US
7GA4,,Danville Airpark,32.580989,-83.26766,America/New_York,US
7GA7,,Berry Hill Airport,33.535556,-84.179056,America/New_York,US
7GA9,,Smisson Field,33.570556,-84.897778,America/New_York,US
7GE7,,Rough Country Airport,33.046389,-84.661111,America/New_York,US
7IA7,,Mitchell Field,43.083346,-92.311514,America/Chicago,US
7IL0,,Mussman Airport,41.270868,-87.577815,America/Chicago,US
7IL3,,Flying Q Farm Airport,42.276572,-88.563294,America/Chicago,US
7IL7,,Edward Getzelman Airport,42.126691,-88.533421,America/Chicago,US
7IL9,,Friends Field,41.481494,-88.705069,America/Chicago,US
7IN2,,Flying Crown Airport,41.501389,-84.878333,America/Indiana/Indianapolis,US
7IN3,,Garrett Field,38.243325,-87.786822,America/Chicago,US
7IN6,,Myers Farm Airport,38.581944,-86.253611,America/Indiana/Indianapolis,US
7IN7,,Gary Johnson Field,40.235833,-87.350833,America/Indiana/Indianapolis,US
7IN9,,The Last Resort Airport,40.037611,-85.410503,America/Indiana/Indianapolis,US
7IS2,,Aero Estates Airport,38.524495,-90.056944,America/Chicago,US
7IS3,,Hooterville Airport,40.143372,-89.091752,America/Chicago,US
7IS5,,Koppie Airport,42.121414,-88.378139,America/Chicago,US
7IS7,,Hammock Field,38.913935,-89.67009,America/Chicago,US
7KS0,,Flying T Airport,39.271388,-95.316916,America/Chicago,US
7KS2,,Cloud Airport,38.850004,-95.467478,America/Chicago,US
7KS3,,Youvan Airport,37.529214,-94.696072,America/Chicago,US
7KS4,,Bent Nail Ranch Airport,39.633187,-95.439401,America/Chicago,US
7KS6,,Deep Creek Airport,39.12413,-96.500299,America/Chicago,US
7KS7,,Kennedy Airport,37.412407,-100.09165,America/Chicago,US
7KS8,,Moore Short Field Landing Airport,39.204375,-95.727569,America/Chicago,US
7KS9,,Eagle Field,37.84915,-97.510235,America/Chicago,US
7KY3,,Soggy Bottom Farm Airport,37.935267,-84.288465,America/New_York,US
7KY4,,Spring Creek Airpark,36.638975,-85.164283,America/Chicago,US
7LA0,,Valverda Strip,30.522107,-91.530981,America/Chicago,US
7LA1,,Birdwin Airport,29.458273,-89.675897,America/Chicago,US
7LA4,,Kibs Air Park,30.380621,-92.146064,America/Chicago,US
7LA9,,Chute N Gators Airport,29.999494,-93.138025,America/Chicago,US
7LL3,,Jasper County Flying Club Airport,38.931711,-88.156983,America/Chicago,US
7LL7,,Delhotal Airport,41.736142,-89.172314,America/Chicago,US
7MD1,,Magennis Farm Airport,38.703448,-75.851046,America/New_York,US
7MD7,,Boomers Field,38.0004,-75.582981,America/New_York,US
7MD8,,Kent Fort Manor Airport,38.856504,-76.36162,America/New_York,US
7MD9,,Tilghman Whipp Airport,38.736111,-76.316667,America/New_York,US
7MI2,,Southwest Lakes Airpark,41.890833,-86.588361,America/Detroit,US
7MI3,,Thrall Lake Airport,42.116712,-85.516663,America/Detroit,US
7MI6,,Wightman Airport,43.110304,-84.126361,America/Detroit,US
7MI7,,Walker Airport,42.380594,-85.57751,America/Detroit,US
7MI8,,Letts Field,43.339167,-83.476111,America/Detroit,US
7MN3,,Caldbeck Field,43.705241,-92.460728,America/Chicago,US
7MN4,,Mille Lacs Lake Airport,46.319404,-93.830811,America/Chicago,US
7MN6,,Johnson Airport,48.342757,-96.880897,America/Chicago,US
7MN8,,Willis Airport,48.069722,-96.279444,America/Chicago,US
7MO1,,Wood Acres Airport,39.4731,-91.709035,America/Chicago,US
7MO3,,B S Ranch Airport,36.600073,-94.350213,America/Chicago,US
7MO4,,Flintlock Field,39.431942,-94.803017,America/Chicago,US
7MO5,,Buckhorn Airport,36.559793,-92.204918,America/Chicago,US
7MO7,,Mcguire Airfield,37.399742,-94.209594,America/Chicago,US
7MO8,,Laughlin Airport,38.140799,-94.508762,America/Chicago,US
7MS1,,Eagle Crest Estates Airport,32.606944,-89.983333,America/Chicago,US
7MS3,,Maidment Field,34.710889,-89.719194,America/Chicago,US
7MS4,,Cloud 9 Airport,32.603708,-90.192789,America/Chicago,US
7MS7,,Freebird Airport,32.373825,-90.43695,America/Chicago,US
7MY9,,Petes Airport,43.746717,-92.7245,America/Chicago,US
7NA4,,Ingebretson Airspray Airport,47.517207,-97.333702,America/Chicago,US
7NA9,,Sjule Pvt Airstrip,48.928348,-100.577928,America/Chicago,US
7NC1,,Stag Air Park,34.527945,-77.850261,America/New_York,US
7NC2,DUF,Pine Island Airport,36.253495,-75.788524,America/New_York,US
7NC3,,Kenly Airport,35.596389,-78.098611,America/New_York,US
7NC5,,Crooked Creek Airport,35.931183,-78.244753,America/New_York,US
7NC7,,Lewis Airstrip,36.346804,-80.173659,America/New_York,US
7NC9,,Spencer Field,35.727359,-79.911149,America/New_York,US
7ND1,,Wolberg's Private Airport,47.037339,-102.760947,America/Denver,US
7ND8,,Forest Airport,48.852228,-98.748182,America/Chicago,US
7NE5,,Lierley Farms Airport,41.069539,-101.366296,America/Denver,US
7NE8,,Ne Hitchcock Airport,40.327924,-100.790921,America/Chicago,US
7NJ2,,Stoe Creek Farm Airport,39.481333,-75.405333,America/New_York,US
7NJ9,,Dave's Aerodrome,39.31817,-75.206298,America/New_York,US
7NK0,,Valley View Airport,42.647575,-74.387358,America/New_York,US
7NK4,,Ridge Road West Airport,43.222558,-77.810564,America/New_York,US
7NK6,,Blueberry Field,42.291667,-75.066667,America/New_York,US
7NK7,,Morin Airport,42.705278,-75.531944,America/New_York,US
7NM1,,Mesa Verde Ranch Strip,32.935278,-106.045278,America/Denver,US
7NV8,,Geyser Ranch Airport,38.664117,-114.632225,America/Los_Angeles,US
7NY1,,Gar Field,42.763408,-74.278463,America/New_York,US
7NY6,,Sherwood Farm Airport,42.893689,-73.507892,America/New_York,US
7NY8,,Iwan Airfield,42.963776,-74.12556,America/New_York,US
7OA7,,Skydive Greene County Inc Airport,39.679227,-83.870761,America/New_York,US
7OH1,,Rauhaus Field,41.21,-81.973611,America/New_York,US
7OH2,,Canal Fulton Airport,40.900334,-81.53373,America/New_York,US
7OH3,,Obi One Airport,40.352839,-83.05102,America/New_York,US
7OH5,,Mahoning County Joint Vocational School Airport,41.034225,-80.781746,America/New_York,US
7OH7,,Heathcliff Airpark,40.622503,-82.252533,America/New_York,US
7OH8,,Curtis Airport,41.637778,-81.101389,America/New_York,US
7OI1,,Blevins Airport,41.20727,-84.269667,America/New_York,US
7OI5,,Bea-D Airport,41.520606,-83.275203,America/New_York,US
7OI9,,Massengill Airport,40.068956,-82.135974,America/New_York,US
7OK1,,Gregg Airport,35.742139,-97.361358,America/Chicago,US
7OK2,,Scott Airport,34.976446,-99.499811,America/Chicago,US
7OK4,,Waters Home Airport,35.607986,-98.638508,America/Chicago,US
7OK7,,Panhandle Airport,36.745328,-101.382528,America/Chicago,US
7OK8,,Jim Pettijohn Memorial Airport,34.66155,-98.102794,America/Chicago,US
7OR0,,Minam Lodge Airport,45.358198,-117.634368,America/Los_Angeles,US
7OR1,,Arnold Airstrip,43.419322,-118.576035,America/Los_Angeles,US
7OR2,,Flying Squirrel Ranch Airport,45.492867,-117.382667,America/Los_Angeles,US
7OR4,,Pineridge Ranch Airport,44.308832,-121.453583,America/Los_Angeles,US
7OR6,,Green Acres Air Park,45.636784,-121.591185,America/Los_Angeles,US
7OR8,,Inshallah International Airport,44.090427,-119.289679,America/Los_Angeles,US
7OR9,,Parson Landing Airport,45.324289,-122.472032,America/Los_Angeles,US
7PA1,,Warren Airpark,41.865892,-79.206158,America/New_York,US
7PA3,,Charles G Kalko Airport,41.705643,-75.287954,America/New_York,US
7PA4,,Null Farms Airport,41.018056,-78.834167,America/New_York,US
7PA6,,Carrar Farm Airport,41.933778,-75.8739,America/New_York,US
7PN0,,Tidmore Airport,40.705,-76.236389,America/New_York,US
7PN4,,Blue Knob Valley Airport,40.396497,-78.4537,America/New_York,US
7TA3,,Quarterway Airport,34.180906,-101.8374,America/Chicago,US
7TA4,,V Bar Airstrip,31.759564,-96.054496,America/Chicago,US
7TA5,,Weber Ranch Airport,30.587146,-96.634139,America/Chicago,US
7TA6,,Skyview Ranch Airport,30.382211,-99.619264,America/Chicago,US
7TA7,,Flying M Ranch Airport,31.839894,-94.961328,America/Chicago,US
7TE0,,Kelley Crop Service Airport,29.913828,-94.208239,America/Chicago,US
7TE1,,Double D Farms Airport,29.998972,-96.761139,America/Chicago,US
7TE2,,Cage Ranch Airport,27.105879,-98.20584,America/Chicago,US
7TE3,,Lometa Air Strip,31.2335,-98.466982,America/Chicago,US
7TE4,,Flying J Ranch Airport,29.596895,-99.845338,America/Chicago,US
7TE6,,Stovall Ranch Nr 1 Airport,29.200252,-96.554416,America/Chicago,US
7TE7,,Moore Field,26.383679,-98.333627,America/Chicago,US
7TE8,,El Quinto Ranch Airport,28.2095,-98.833733,America/Chicago,US
7TE9,,Boening Brothers Airport,29.027193,-98.286677,America/Chicago,US
7TN0,,Blue Bird Field,36.435556,-87.091389,America/Chicago,US
7TN1,,Krashinsky Airfield,35.320634,-85.853589,America/Chicago,US
7TN3,,Stones River Airport,35.970833,-86.393056,America/Chicago,US
7TN4,,Pegasus Field,35.172778,-89.5625,America/Chicago,US
7TN5,,Flying D Airport,35.133806,-89.186806,America/Chicago,US
7TS2,,Alison Air Park,29.831332,-97.889171,America/Chicago,US
7TS4,,Sanctuary Ranch Airport,32.056167,-96.045972,America/Chicago,US
7TS9,,Hefner Farms Airport,34.603617,-102.859839,America/Chicago,US
7TX0,,Danaher Airport,33.828767,-98.572753,America/Chicago,US
7TX4,,Hillcrest Airport,32.966791,-97.275294,America/Chicago,US
7TX7,,Ryan Aerodrome,32.06945,-102.025692,America/Chicago,US
7TX8,,Flying K Airport,35.107556,-102.03825,America/Chicago,US
7TX9,,Ashford Field,33.358732,-94.4377,America/Chicago,US
7VA5,,Long Island Airport,37.104101,-79.091192,America/New_York,US
7VA9,,Hannah Field,38.398333,-79.600278,America/New_York,US
7VG0,,Lost Griz Aerodrome,38.655676,-77.787215,America/New_York,US
7WA0,,Big Andy Airport,48.098422,-123.642971,America/Los_Angeles,US
7WA3,,Westwind Airport,48.886111,-122.328611,America/Los_Angeles,US
7WA4,,Humbert Airport,47.8575,-117.779722,America/Los_Angeles,US
7WA5,SSW,Stuart Island Airpark,48.672878,-123.175745,America/Los_Angeles,US
7WI0,,Turkey Bluff Airport,43.373032,-91.109852,America/Chicago,US
7WI2,,Higgins Airport,43.443042,-89.17817,America/Chicago,US
7WI4,,Lewis Airport,44.300516,-90.987924,America/Chicago,US
7WI5,,Syvrud Airport,42.882502,-89.400674,America/Chicago,US
7WI6,,Weatherbee Field,43.47054,-89.359007,America/Chicago,US
7WI7,,Springhill Field,43.454167,-90.427222,America/Chicago,US
7WI8,,Crispy Cedars Airport,44.780634,-87.602403,America/Chicago,US
7XA2,,Sagebrush Airport,33.148883,-97.374014,America/Chicago,US
7XA4,,Buckshot Ranch Airport,31.161306,-97.302417,America/Chicago,US
7XS0,,Polly Ranch Airport,29.504723,-95.17531,America/Chicago,US
7XS5,,Arrington Ranch Airport,35.531994,-101.1613,America/Chicago,US
7XS7,,Indian Springs Ranch Airport,30.114722,-98.931111,America/Chicago,US
80AL,,Sunflower Ranch Airport,32.133741,-86.775795,America/Chicago,US
80AR,,King Airport,34.414253,-90.729379,America/Chicago,US
80CA,,Bacchi Valley Industries Airport,38.817401,-120.922439,America/Los_Angeles,US
80CO,,Simonson Field,38.151411,-104.701111,America/Denver,US
80FD,,Brady Ranch Airport,27.113384,-80.633389,America/New_York,US
80GA,,Murphy's Landing Airport,33.25873,-84.844657,America/New_York,US
80IL,,Loeppert Cpl Aero Airport,42.451581,-89.225083,America/Chicago,US
80KS,,Diamond H Airport,37.255651,-95.231522,America/Chicago,US
80KY,,David Lowe Airport,37.396156,-87.235552,America/Chicago,US
80LA,,Red Hawk Airport,31.218042,-92.174111,America/Chicago,US
80MO,,Seiferd Field,37.276475,-94.35179,America/Chicago,US
80ND,,Troy Field,48.878644,-103.370467,America/Chicago,US
80NY,,Foster Farm Airport,40.923056,-72.278333,America/New_York,US
80OH,,Griffin/Sloas Airport,41.270308,-80.753224,America/New_York,US
80OK,,Bison Hill Airport,35.158382,-97.548229,America/Chicago,US
80OR,,Wilderness Airport,42.364318,-120.965816,America/Los_Angeles,US
80PN,,Hanover Airpark Inc Airport,40.535281,-80.444017,America/New_York,US
80SD,,Comstock Field,45.772675,-98.352894,America/Chicago,US
80TN,,Big T Airport,35.826667,-84.33,America/New_York,US
80TS,,M Y Ranch Airport,31.32768,-95.573006,America/Chicago,US
80VA,,Holly Springs Airport,37.791255,-77.824716,America/New_York,US
80WI,,Spring Creek Airport,44.023035,-89.138451,America/Chicago,US
80XA,,Knight Trow Ranch Airport,32.487519,-95.954513,America/Chicago,US
81AK,,Mc Kinley Country Airport,62.567691,-150.236021,America/Anchorage,US
81AR,,Wfk Airport,35.919208,-90.729713,America/Chicago,US
81CA,,Skydive San Joaquin Valley Airport,35.097778,-119.071111,America/Los_Angeles,US
81CO,,Mesa 1 Airport,40.406111,-106.821389,America/Denver,US
81FL,,The Flying Horseman Ranch Airport,29.715278,-82.099861,America/New_York,US
81GA,,Lucky Lairds Landing Airport,33.640943,-84.90494,America/New_York,US
81IL,,Illinois Antique Airfield,40.435317,-89.35926,America/Chicago,US
81KS,,Blackhawk Airport,39.156015,-95.577607,America/Chicago,US
81LL,,Otterbach Farm Airport,41.569199,-89.173698,America/Chicago,US
81ME,,French Field,44.619892,-68.594611,America/New_York,US
81MN,,Ewen Landing Field,44.030513,-95.195549,America/Chicago,US
81NC,,Cox Field,34.040833,-78.74,America/New_York,US
81ND,,Millers Airstrip,48.388627,-101.044875,America/Chicago,US
81OH,,Oldstown Flying Tails Airport,41.324025,-80.792078,America/New_York,US
81OK,,Twin Lakes Ranch Airport,35.026389,-99.339444,America/Chicago,US
81OR,,Wagontire Airport,43.249871,-119.87524,America/Los_Angeles,US
81TE,,Pilots Landing Airport,31.719944,-98.901042,America/Chicago,US
81TN,,Southfork Airport,36.5045,-82.15875,America/New_York,US
81TS,,Rancho Deluxe Airport,31.936408,-98.345603,America/Chicago,US
81VA,,Ferguson Airport,37.118056,-79.788611,America/New_York,US
81XA,,Buttermilk Air Strip,30.885982,-97.72024,America/Chicago,US
82AR,,Barton Airport,34.537136,-90.759415,America/Chicago,US
82CL,FOB,Fort Bragg Airport,39.474333,-123.795571,America/Los_Angeles,US
82GA,,Paces South Farms Airport,32.808768,-82.385266,America/New_York,US
82IS,,Landings Condominium Airport,42.14324,-88.403312,America/Chicago,US
82KS,,Greg Post Farms Airport,38.012744,-94.858072,America/Chicago,US
82KY,,Woodledge Farm Airport,38.283403,-85.481904,America/Kentucky/Louisville,US
82LS,,Lookout Point Airport,32.691708,-91.109325,America/Chicago,US
82ME,,Red Pine Grove Airport,46.596865,-69.789862,America/New_York,US
82NC,,Pineview Air Airport,35.308056,-79.073333,America/New_York,US
82NE,,Drc Airport,41.925197,-101.185244,America/Denver,US
82NM,,Skeen Ranch Airport,33.170096,-105.133869,America/Denver,US
82NR,,Big Sandy Landing Airport,35.673812,-82.806628,America/New_York,US
82TA,,Hoelscher Ag Airport,31.418931,-100.193564,America/Chicago,US
82TE,,Rememberance Airport,33.421253,-101.938542,America/Chicago,US
82TS,,Elmdale Airpark,32.450126,-99.650364,America/Chicago,US
82VA,,Root Field,38.173187,-78.969193,America/New_York,US
82WI,,Triple S Ranch Airport,44.14916,-87.814395,America/Chicago,US
82WN,,Magee Creek Aerodrome,48.361483,-118.140944,America/Los_Angeles,US
82XS,,Circle P Ranch Airport,29.102744,-98.216675,America/Chicago,US
83AK,,Tolovana Hot Springs Airport,65.2565,-148.830256,America/Anchorage,US
83FD,,Lake Montaza Airport,27.580278,-80.815278,America/New_York,US
83FL,,Nassau Airport,30.626881,-81.534781,America/New_York,US
83GA,,Brock Airpark,30.999722,-84.506111,America/New_York,US
83IL,,Oltman-Shuck Airport,40.892812,-89.103969,America/Chicago,US
83IN,,Goodenough Airport,40.739764,-86.000546,America/Indiana/Indianapolis,US
83IS,,Prairie Airport,38.426438,-89.131183,America/Chicago,US
83KS,,Stol Creek Airport,37.929861,-97.101528,America/Chicago,US
83LL,,Lindauer Airport,38.303611,-89.855102,America/Chicago,US
83MS,,Jolley Field,32.436387,-89.76673,America/Chicago,US
83NR,,Wootens Airport,35.711207,-80.969611,America/New_York,US
83OH,,Adams Strip,40.062273,-84.379393,America/New_York,US
83OK,,Sweetbriar Airport,35.256761,-94.577997,America/Chicago,US
83TS,,Moore Ranch Airport,32.426667,-98.419722,America/Chicago,US
83TX,,Texas A & M - Rellis Airport,30.632907,-96.485073,America/Chicago,US
83WI,,Jones Airport,44.970523,-90.346246,America/Chicago,US
83XA,,Tr Zato Airport,33.4625,-100.935139,America/Chicago,US
84AL,,Blessings Landing Air Ranch Airport,31.302611,-85.523139,America/Chicago,US
84IL,,Bud Pierce Memorial Airport,42.343111,-89.923319,America/Chicago,US
84KS,,St Mary's Airpark,39.271201,-96.06159,America/Chicago,US
84KY,,Clarks Field,38.272179,-83.578744,America/New_York,US
84ME,,Cowboys Air Ranch Airport,45.552889,-67.746042,America/New_York,US
84NC,,Rooster Field,35.273333,-79.248611,America/New_York,US
84NE,MHN,Hooker County Airport,42.042164,-101.059661,America/Chicago,US
84NY,,Skyview Airport,42.986174,-77.612499,America/New_York,US
84OK,,Pettijohn Acres Landing Airport,34.664608,-98.077317,America/Chicago,US
84OR,,B Bar Ranch Airport,42.247614,-123.56951,America/Los_Angeles,US
84TA,,Flying Fajita Airport,31.204238,-97.442267,America/Chicago,US
84TE,,W4 Ranch Airport,31.988067,-97.543181,America/Chicago,US
84TN,,Elkins Field,36.211729,-84.028357,America/New_York,US
84TX,,Camp Longhorn Airport,30.741293,-98.37864,America/Chicago,US
84WA,,D And B Airpark,46.972874,-123.384323,America/Los_Angeles,US
84WY,,Moore Ranch Airport,43.446111,-105.743056,America/Denver,US
84XS,,Lang Ranch Airport,30.255,-99.398889,America/Chicago,US
85FA,,North Exuma Airport,29.0949,-81.2776,America/New_York,US
85FL,,Thomas Farms Airport,30.969047,-87.055425,America/Chicago,US
85GA,,Aiken Field,34.172328,-83.731005,America/New_York,US
85IL,,Durbin Airport,39.637244,-88.619297,America/Chicago,US
85KS,,Sanders Airport,39.300744,-95.215115,America/Chicago,US
85KY,,Deer Run Airpark,38.470278,-85.138611,America/New_York,US
85MI,,Dewind Field,42.932333,-86.013833,America/Detroit,US
85NE,,Meyers Freedom Flight Hardy Airport,40.020846,-97.941987,America/Chicago,US
85NK,,Campbell Field,42.154228,-79.016431,America/New_York,US
85NY,,High Acres Airport,42.578395,-78.520021,America/New_York,US
85OK,,Lockhart Field,35.818139,-97.662833,America/Chicago,US
85OR,,Allens Airstrip,42.404595,-121.048877,America/Los_Angeles,US
85TA,,Mena Airport,32.463158,-97.149856,America/Chicago,US
85TE,,Old Kingsbury Aerodrome,29.634194,-97.811694,America/Chicago,US
85TN,,Tellico Plains Municipal Airport,35.381667,-84.303889,America/New_York,US
